melody_id,pitch_features.pitch_range,pitch_features.pitch_standard_deviation,pitch_features.pitch_entropy,pitch_features.mean_pitch,pitch_features.most_common_pitch,pitch_features.number_of_pitches,pitch_features.melodic_pitch_variety,pitch_features.dominant_spread,pitch_features.folded_fifths_pitch_class_histogram,pitch_features.pitch_class_kurtosis_after_folding,pitch_features.pitch_class_skewness_after_folding,pitch_features.pitch_class_variability_after_folding,interval_features.pitch_interval,interval_features.absolute_interval_range,interval_features.mean_absolute_interval,interval_features.modal_interval,interval_features.interval_entropy,interval_features.ivdist1,interval_features.interval_direction,interval_features.average_interval_span_by_melodic_arcs,interval_features.distance_between_most_prevalent_melodic_intervals,interval_features.melodic_interval_histogram,interval_features.melodic_large_intervals,interval_features.variable_melodic_intervals,interval_features.number_of_common_melodic_intervals,interval_features.prevalence_of_most_common_melodic_interval,contour_features.step_contour_global_variation,contour_features.step_contour_global_direction,contour_features.step_contour_local_variation,contour_features.interpolation_contour_global_direction,contour_features.interpolation_contour_mean_gradient,contour_features.interpolation_contour_gradient_std,contour_features.interpolation_contour_direction_changes,contour_features.interpolation_contour_class_label,duration_features.duration_range,duration_features.modal_duration,duration_features.duration_entropy,duration_features.length,duration_features.global_duration,duration_features.note_density,duration_features.ioi,duration_features.ioi_ratio,duration_features.ioi_contour,tonality_features.tonalness,tonality_features.tonal_clarity,tonality_features.tonal_spike,tonality_features.referent,tonality_features.inscale,narmour_features.registral_direction,narmour_features.proximity,narmour_features.closure,narmour_features.registral_return,narmour_features.intervallic_difference,melodic_movement_features.amount_of_arpeggiation,melodic_movement_features.chromatic_motion,melodic_movement_features.melodic_embellishment,melodic_movement_features.repeated_notes,melodic_movement_features.stepwise_motion,mtype_features.yules_k,mtype_features.simpsons_d,mtype_features.sichels_s,mtype_features.honores_h,mtype_features.mean_entropy,mtype_features.mean_productivity,corpus_features.tfdf_spearman,corpus_features.tfdf_kendall,corpus_features.mean_log_tfdf,corpus_features.norm_log_dist,corpus_features.max_log_df,corpus_features.min_log_df,corpus_features.mean_log_df,corpus_features.mean_df_entropy,corpus_features.mean_df_productivity,corpus_features.mean_df_yules_k,corpus_features.mean_df_simpsons_d,corpus_features.mean_df_sichels_s,corpus_features.mean_df_honores_h
11,11.0,3.3687928746212292,2.974937501201927,68.38888888888889,71.0,9,5.071428571428571,1,"{2: 1.0, 9: 3.0, 4: 2.0, 11: 4.0, 6: 1.0, 1: 2.0, 3: 1.0, 10: 3.0, 5: 1.0}",-1.4036348267117498,0.3268769013470097,3.39934634239519,"[0, 2, -2, -5, -2, 8, 0, 3, -3, -5, -2, 8, 0, 2, -2, -5, -2]",8.0,3.0,-2.0,2.609850166028943,"{-5.0: 0.1724137931034483, -3.0: 0.022988505747126436, -2.0: 0.21839080459770116, 0.0: 0.1724137931034483, 2.0: 0.04597701149425287, 3.0: 0.022988505747126436, 8.0: 0.3448275862068966}","['same', 'up', 'down', 'down', 'down', 'up', 'same', 'up', 'down', 'down', 'down', 'up', 'same', 'up', 'down', 'down', 'down']",8.4,2,"{'-5.00--4.00': 3, '-4.00--3.00': 0, '-3.00--2.00': 1, '-2.00--1.00': 5, '-1.00-0.00': 0, '0.00-1.00': 3, '1.00-2.00': 0, '2.00-3.00': 2, '3.00-4.00': 1, '4.00-5.00': 0, '5.00-6.00': 0, '6.00-7.00': 0, '7.00-8.00': 2}",0.0,0.0,5,0.29411764705882354,3.6228104917832784,-0.1023782441569591,0.8095238095238095,-1,7.231372549019608,3.4570452467200186,0.25,daaa,1.25,0.5,1.4591479170272448,18,3.5,5.142857142857143,"[0.5, 0.25, 0.25, 0.5, 0.5, -2.0, 0.5, 0.25, 0.25, 0.5, 0.5, -2.0, 0.5, 0.25, 0.25, 0.5, 0.5]","[0.5, 1.0, 2.0, 1.0, -4.0, -0.25, 0.5, 1.0, 2.0, 1.0, -4.0, -0.25, 0.5, 1.0, 2.0, 1.0]","[-1, 0, 1, 0, -1, -1, -1, 0, 1, 0, -1, -1, -1, 0, 1, 0]",0.46164802368054486,1.0034188034188036,0.0827530992289381,4,0,1.0,4.0,1.0,0.0,1.0,0.29411764705882354,0.0,0.0,0.17647058823529413,0.4117647058823529,43.01071776749915,0.04590066795949149,0.3936868686868687,803.807081263498,0.8372398771790657,0.4018557422969188,0.6364171392621267,0.5369273017381945,0.9589482656864844,0.11349173290005658,8.499232866039245,0.6931471805599453,3.6095509678127806,2.931971344596657,0.6678030303030302,48.646694214876035,0.05328282828282828,0.12152777777777778,1193.8275501777798
12,12.0,3.385243941462694,3.086048612313038,68.38888888888889,71.0,10,5.0,1,"{0: 1.0, 2: 2.0, 9: 3.0, 4: 2.0, 11: 4.0, 6: 1.0, 3: 1.0, 10: 3.0, 5: 1.0}",-1.1936981851136512,0.15814191436761768,3.5624932315291997,"[0, 2, -2, -5, -2, 8, 0, 2, -2, -5, -2, 8, 0, 3, -3, -5, -2]",8.0,3.0,-2.0,2.609850166028943,"{-5.0: 0.1724137931034483, -3.0: 0.022988505747126436, -2.0: 0.21839080459770116, 0.0: 0.1724137931034483, 2.0: 0.04597701149425287, 3.0: 0.022988505747126436, 8.0: 0.3448275862068966}","['same', 'up', 'down', 'down', 'down', 'up', 'same', 'up', 'down', 'down', 'down', 'up', 'same', 'up', 'down', 'down', 'down']",8.2,2,"{'-5.00--4.00': 3, '-4.00--3.00': 0, '-3.00--2.00': 1, '-2.00--1.00': 5, '-1.00-0.00': 0, '0.00-1.00': 3, '1.00-2.00': 0, '2.00-3.00': 2, '3.00-4.00': 1, '4.00-5.00': 0, '5.00-6.00': 0, '6.00-7.00': 0, '7.00-8.00': 2}",0.0,0.0,5,0.29411764705882354,3.6012150727219834,-0.09676801953648456,0.8095238095238095,-1,7.231372549019608,3.457045246720019,0.2,daaa,1.25,0.5,1.4591479170272448,18,3.5,5.142857142857143,"[0.5, 0.25, 0.25, 0.5, 0.5, -2.0, 0.5, 0.25, 0.25, 0.5, 0.5, -2.0, 0.5, 0.25, 0.25, 0.5, 0.5]","[0.5, 1.0, 2.0, 1.0, -4.0, -0.25, 0.5, 1.0, 2.0, 1.0, -4.0, -0.25, 0.5, 1.0, 2.0, 1.0]","[-1, 0, 1, 0, -1, -1, -1, 0, 1, 0, -1, -1, -1, 0, 1, 0]",0.48596690071704446,1.4403781305003127,0.09313655836088544,11,0,1.0,4.0,1.0,0.0,1.0,0.29411764705882354,0.0,0.0,0.17647058823529413,0.4117647058823529,50.33498080604791,0.05377612583494937,0.48611111111111105,522.1136236514965,0.8099472619446532,0.297093837535014,0.5197567259666844,0.43791994395076483,0.9604412319703156,0.12230081024452222,8.499232866039245,0.0,3.7272516928999297,2.9650551339720135,0.725,35.0,0.03888888888888889,0.1259920634920635,1266.4218011467249
13,7.0,1.930905244109196,2.794653473544342,72.22222222222223,71.0,8,6.705882352941177,0,"{0: 3.0, 2: 1.0, 9: 2.0, 4: 1.0, 11: 4.0, 1: 4.0, 3: 2.0, 10: 1.0}",-1.8570247933884299,0.41869653315621663,4.06201920231798,"[2, -2, -2, 2, -2, 3, 2, -2, 3, -3, -2, 3, 2, -2, 3, -3, -2]",1.0,2.3529411764705883,-2.0,1.8726696380501495,"{-3.0: 0.03418803418803419, -2.0: 0.22222222222222224, 2.0: 0.1452991452991453, 3.0: 0.5982905982905984}","['up', 'down', 'down', 'up', 'down', 'up', 'up', 'down', 'up', 'down', 'down', 'up', 'up', 'down', 'up', 'down', 'down']",3.1818181818181817,4,"{'-3.00--2.00': 2, '-2.00--1.00': 7, '-1.00-0.00': 0, '0.00-1.00': 0, '1.00-2.00': 0, '2.00-3.00': 8}",0.0,0.0,4,0.4117647058823529,1.7538322993875441,0.29491176163782695,0.6349206349206349,-1,4.962025316455696,4.8608907849483645,0.6363636363636364,dbba,2.75,0.5,1.4591479170272448,18,5.0,3.6,"[0.5, 0.5, 0.5, 0.25, 0.25, -2.0, 0.5, 0.5, 0.5, 0.25, 0.25, -2.0, 0.5, 0.5, 0.5, 0.25, 0.25]","[1.0, 1.0, 0.5, 1.0, -8.0, -0.25, 1.0, 1.0, 0.5, 1.0, -8.0, -0.25, 1.0, 1.0, 0.5, 1.0]","[0, 0, -1, 0, -1, -1, 0, 0, -1, 0, -1, -1, 0, 0, -1, 0]",0.3586705221874171,1.315518077884934,0.10888609061382278,1,0,1.0,4.0,0.0,0.0,1.0,0.35294117647058826,0.0,0.1111111111111111,0.0,0.6470588235294118,63.085797431717786,0.0672753716871364,0.3007575757575758,651.7178763075178,0.7889327364369578,0.3523546918767507,0.5663989842526342,0.4726893066313872,0.9701522753207845,0.11247002203785322,8.499232866039245,0.6931471805599453,4.305300158658058,2.9165546513534264,0.75,28.925619834710744,0.031818181818181815,0.12698412698412698,819.2808848727766
14,7.0,1.7812466157645996,2.794653473544342,72.22222222222223,71.0,8,6.705882352941177,0,"{0: 3.0, 2: 2.0, 9: 1.0, 4: 1.0, 11: 4.0, 1: 4.0, 3: 1.0, 10: 2.0}",-1.8570247933884299,0.41869653315621663,4.06201920231798,"[2, -2, 3, -3, -2, 3, 2, -2, -2, 2, -2, 3, 2, -2, 3, -3, -2]",1.0,2.3529411764705883,-2.0,1.8726696380501495,"{-3.0: 0.03418803418803419, -2.0: 0.22222222222222224, 2.0: 0.1452991452991453, 3.0: 0.5982905982905984}","['up', 'down', 'up', 'down', 'down', 'up', 'up', 'down', 'down', 'up', 'down', 'up', 'up', 'down', 'up', 'down', 'down']",3.1818181818181817,4,"{'-3.00--2.00': 2, '-2.00--1.00': 7, '-1.00-0.00': 0, '0.00-1.00': 0, '1.00-2.00': 0, '2.00-3.00': 8}",0.0,0.0,4,0.4117647058823529,1.708706450615494,0.25072387235747484,0.6349206349206349,-1,4.962025316455696,4.860890784948364,0.6363636363636364,dbba,2.75,0.5,1.4591479170272448,18,5.0,3.6,"[0.5, 0.5, 0.5, 0.25, 0.25, -2.0, 0.5, 0.5, 0.5, 0.25, 0.25, -2.0, 0.5, 0.5, 0.5, 0.25, 0.25]","[1.0, 1.0, 0.5, 1.0, -8.0, -0.25, 1.0, 1.0, 0.5, 1.0, -8.0, -0.25, 1.0, 1.0, 0.5, 1.0]","[0, 0, -1, 0, -1, -1, 0, 0, -1, 0, -1, -1, 0, 0, -1, 0]",0.36216974679412356,1.4360753221010896,0.1366678075681243,11,0,1.0,4.0,0.0,0.0,1.0,0.35294117647058826,0.0,0.1111111111111111,0.0,0.6470588235294118,60.53477702355452,0.06452811893988365,0.27424242424242423,805.6628872017413,0.7983130769740004,0.3880689775910364,0.6142138309661432,0.5160544546813811,0.969815597355111,0.10957038651004168,8.499232866039245,0.6931471805599453,4.230453856157079,2.964518598204246,0.7632575757575757,25.625573921028465,0.02803030303030303,0.11805555555555555,870.8473230180334
15,6.0,1.617802197617893,2.5941178916311856,72.22222222222223,71.0,7,7.476190476190476,0,"{0: 3.0, 2: 2.0, 9: 1.0, 11: 5.0, 1: 4.0, 3: 2.0, 10: 1.0}",-2.3903663164318,0.28612964267678404,4.323641700120445,"[2, -2, 3, -3, -2, 3, 2, -2, 3, -3, -2, 3, 2, -2, -2, 2, -2]",1.0,2.3529411764705883,-2.0,1.8726696380501495,"{-3.0: 0.03418803418803419, -2.0: 0.22222222222222224, 2.0: 0.1452991452991453, 3.0: 0.5982905982905984}","['up', 'down', 'up', 'down', 'down', 'up', 'up', 'down', 'up', 'down', 'down', 'up', 'up', 'down', 'down', 'up', 'down']",3.4545454545454546,4,"{'-3.00--2.00': 2, '-2.00--1.00': 7, '-1.00-0.00': 0, '0.00-1.00': 0, '1.00-2.00': 0, '2.00-3.00': 8}",0.0,0.0,4,0.4117647058823529,1.6623560792967913,0.20174502396645075,0.6349206349206349,-1,4.962025316455696,4.8608907849483645,0.6363636363636364,dbba,2.75,0.5,1.4591479170272448,18,5.0,3.6,"[0.5, 0.5, 0.5, 0.25, 0.25, -2.0, 0.5, 0.5, 0.5, 0.25, 0.25, -2.0, 0.5, 0.5, 0.5, 0.25, 0.25]","[1.0, 1.0, 0.5, 1.0, -8.0, -0.25, 1.0, 1.0, 0.5, 1.0, -8.0, -0.25, 1.0, 1.0, 0.5, 1.0]","[0, 0, -1, 0, -1, -1, 0, 0, -1, 0, -1, -1, 0, 0, -1, 0]",0.41225509592505305,1.2537811146061943,0.14464092562423891,11,0,0.0,4.0,1.0,3.0,1.0,0.35294117647058826,0.0,0.1111111111111111,0.0,0.6470588235294118,74.58540769248876,0.07961511527687998,0.4861111111111111,409.2779397796977,0.745295687042218,0.18300945378151262,0.5212214894006528,0.42941087087031576,0.9776204978477285,0.13055586654724585,8.499232866039245,0.0,4.391808428395335,2.780493056757482,0.8055555555555556,30.864197530864196,0.034722222222222224,0.07291666666666666,1208.4735175349206
16,7.0,1.7682033847599499,2.7744019192887706,72.61111111111111,73.0,8,7.444444444444445,0,"{0: 3.0, 2: 2.0, 9: 1.0, 4: 1.0, 11: 3.0, 1: 5.0, 3: 2.0, 10: 1.0}",-1.8570247933884299,0.41869653315621663,4.06201920231798,"[2, 0, 1, -3, -2, 3, 2, -2, 3, -3, -2, 3, 2, -2, 3, -3, -2]",3.0,2.235294117647059,-2.0,2.3745560483818835,"{-3.0: 0.05128205128205129, -2.0: 0.13675213675213677, 0.0: 0.042735042735042736, 1.0: 0.042735042735042736, 2.0: 0.12820512820512822, 3.0: 0.5982905982905984}","['up', 'same', 'up', 'down', 'down', 'up', 'up', 'down', 'up', 'down', 'down', 'up', 'up', 'down', 'up', 'down', 'down']",3.6666666666666665,5,"{'-3.00--2.00': 3, '-2.00--1.00': 5, '-1.00-0.00': 0, '0.00-1.00': 1, '1.00-2.00': 1, '2.00-3.00': 7}",0.0,0.0,4,0.29411764705882354,1.8016919131749467,0.18074400289290923,0.6031746031746031,-1,4.75,4.92132190399088,0.5555555555555556,dbba,2.75,0.5,1.4591479170272448,18,5.0,3.6,"[0.5, 0.5, 0.5, 0.25, 0.25, -2.0, 0.5, 0.5, 0.5, 0.25, 0.25, -2.0, 0.5, 0.5, 0.5, 0.25, 0.25]","[1.0, 1.0, 0.5, 1.0, -8.0, -0.25, 1.0, 1.0, 0.5, 1.0, -8.0, -0.25, 1.0, 1.0, 0.5, 1.0]","[0, 0, -1, 0, -1, -1, 0, 0, -1, 0, -1, -1, 0, 0, -1, 0]",0.4264230202730164,2.21608312007435,0.1490879775462758,1,0,1.0,4.0,0.0,0.0,1.0,0.47058823529411764,0.058823529411764705,0.1111111111111111,0.058823529411764705,0.5294117647058824,57.25539603096141,0.06112906701141996,0.4375,529.196657011637,0.7955560535847576,0.297093837535014,0.49552399023166643,0.4130182920849463,0.9750178388000132,0.13362879180710396,8.499232866039245,0.6931471805599453,4.329830232437876,2.9725738836114353,0.775,30.0,0.03333333333333333,0.09821428571428571,863.4694098727673
17,7.0,1.8299632324445116,2.794653473544342,72.61111111111111,71.0,8,6.9411764705882355,0,"{0: 2.0, 2: 3.0, 9: 1.0, 4: 1.0, 11: 4.0, 1: 4.0, 3: 2.0, 10: 1.0}",-1.8570247933884299,0.41869653315621663,4.06201920231798,"[2, -2, 3, -3, -2, 3, 2, 0, 1, -3, -2, 3, 2, -2, 3, -3, -2]",3.0,2.235294117647059,-2.0,2.3745560483818835,"{-3.0: 0.05128205128205129, -2.0: 0.13675213675213677, 0.0: 0.042735042735042736, 1.0: 0.042735042735042736, 2.0: 0.12820512820512822, 3.0: 0.5982905982905984}","['up', 'down', 'up', 'down', 'down', 'up', 'up', 'same', 'up', 'down', 'down', 'up', 'up', 'down', 'up', 'down', 'down']",3.6666666666666665,5,"{'-3.00--2.00': 3, '-2.00--1.00': 5, '-1.00-0.00': 0, '0.00-1.00': 1, '1.00-2.00': 1, '2.00-3.00': 7}",0.0,0.0,4,0.29411764705882354,1.8360538526960477,0.21605838401301283,0.6031746031746031,-1,6.333333333333333,6.0785814580683954,0.5555555555555556,daba,2.75,0.5,1.4591479170272448,18,5.0,3.6,"[0.5, 0.5, 0.5, 0.25, 0.25, -2.0, 0.5, 0.5, 0.5, 0.25, 0.25, -2.0, 0.5, 0.5, 0.5, 0.25, 0.25]","[1.0, 1.0, 0.5, 1.0, -8.0, -0.25, 1.0, 1.0, 0.5, 1.0, -8.0, -0.25, 1.0, 1.0, 0.5, 1.0]","[0, 0, -1, 0, -1, -1, 0, 0, -1, 0, -1, -1, 0, 0, -1, 0]",0.4686461526839073,1.6794650529033783,0.14718798985608172,11,0,1.0,4.0,0.0,0.0,1.0,0.47058823529411764,0.058823529411764705,0.1111111111111111,0.058823529411764705,0.5294117647058824,49.93113299241265,0.05325360913596208,0.3450757575757576,810.8901146236387,0.82284866881917,0.4018557422969188,0.5785693840391449,0.48422853903239327,0.9650947681554427,0.12380601946413554,8.499232866039245,0.6931471805599453,4.0975435301326595,2.9654299379410065,0.696969696969697,36.70224977043159,0.04015151515151515,0.1294642857142857,609.6251455150494
18,7.0,1.8897057057438833,2.8218881955261783,72.61111111111111,71.0,8,6.5625,0,"{0: 3.0, 2: 2.0, 9: 1.0, 4: 1.0, 11: 4.0, 1: 3.0, 3: 3.0, 10: 1.0}",-1.8570247933884299,0.41869653315621663,4.06201920231798,"[2, -2, 3, -3, -2, 3, 2, -2, 3, -3, -2, 3, 2, 0, 1, -3, -2]",3.0,2.235294117647059,-2.0,2.3745560483818835,"{-3.0: 0.05128205128205129, -2.0: 0.13675213675213677, 0.0: 0.042735042735042736, 1.0: 0.042735042735042736, 2.0: 0.12820512820512822, 3.0: 0.5982905982905984}","['up', 'down', 'up', 'down', 'down', 'up', 'up', 'down', 'up', 'down', 'down', 'up', 'up', 'same', 'up', 'down', 'down']",3.6666666666666665,5,"{'-3.00--2.00': 3, '-2.00--1.00': 5, '-1.00-0.00': 0, '0.00-1.00': 1, '1.00-2.00': 1, '2.00-3.00': 7}",0.0,0.0,4,0.29411764705882354,1.9159588819961664,0.2595821573860109,0.6031746031746031,-1,6.333333333333333,6.0785814580683954,0.5555555555555556,daba,2.75,0.5,1.4591479170272448,18,5.0,3.6,"[0.5, 0.5, 0.5, 0.25, 0.25, -2.0, 0.5, 0.5, 0.5, 0.25, 0.25, -2.0, 0.5, 0.5, 0.5, 0.25, 0.25]","[1.0, 1.0, 0.5, 1.0, -8.0, -0.25, 1.0, 1.0, 0.5, 1.0, -8.0, -0.25, 1.0, 1.0, 0.5, 1.0]","[0, 0, -1, 0, -1, -1, 0, 0, -1, 0, -1, -1, 0, 0, -1, 0]",0.32904718954599027,1.09706659636131,0.10727272582430816,11,0,1.0,4.0,0.0,0.0,1.0,0.47058823529411764,0.058823529411764705,0.1111111111111111,0.058823529411764705,0.5294117647058824,57.25539603096141,0.06112906701141996,0.4375,529.196657011637,0.7955560535847576,0.297093837535014,0.44208093692799233,0.3660843952571114,0.9654617236607353,0.13370576225045375,8.499232866039245,0.0,4.238626656048409,2.9225738836114354,0.725,35.0,0.03888888888888889,0.14583333333333331,690.7755278982138
19,7.0,1.8500917561496346,2.8218881955261783,72.72222222222223,73.0,8,7.1875,0,"{0: 3.0, 2: 2.0, 9: 1.0, 4: 1.0, 11: 3.0, 1: 4.0, 3: 3.0, 10: 1.0}",-1.8570247933884299,0.41869653315621663,4.06201920231798,"[2, 2, -1, -3, -2, 3, 2, -2, 3, -3, -2, 3, 2, -2, 3, -3, -2]",2.0,2.3529411764705883,-2.0,2.1836670779209113,"{-3.0: 0.05128205128205129, -2.0: 0.13675213675213677, -1.0: 0.042735042735042736, 2.0: 0.17094017094017094, 3.0: 0.5982905982905984}","['up', 'up', 'down', 'down', 'down', 'up', 'up', 'down', 'up', 'down', 'down', 'up', 'up', 'down', 'up', 'down', 'down']",3.888888888888889,4,"{'-3.00--2.00': 3, '-2.00--1.00': 5, '-1.00-0.00': 1, '0.00-1.00': 0, '1.00-2.00': 0, '2.00-3.00': 8}",0.0,0.0,4,0.29411764705882354,1.8957188610128877,0.12537648352636366,0.6349206349206349,-1,5.0,4.869607804410574,0.5555555555555556,dbba,2.75,0.5,1.4591479170272448,18,5.0,3.6,"[0.5, 0.5, 0.5, 0.25, 0.25, -2.0, 0.5, 0.5, 0.5, 0.25, 0.25, -2.0, 0.5, 0.5, 0.5, 0.25, 0.25]","[1.0, 1.0, 0.5, 1.0, -8.0, -0.25, 1.0, 1.0, 0.5, 1.0, -8.0, -0.25, 1.0, 1.0, 0.5, 1.0]","[0, 0, -1, 0, -1, -1, 0, 0, -1, 0, -1, -1, 0, 0, -1, 0]",0.31556876738555106,1.419695193434935,0.11486328861922032,1,0,1.0,4.0,0.0,0.0,1.0,0.4117647058823529,0.058823529411764705,0.1111111111111111,0.0,0.5882352941176471,65.90591506210326,0.07032024348200819,0.41666666666666663,500.8645235710748,0.773969241044914,0.26768207282913165,0.5098223075609846,0.4227422421543231,0.9742824079142908,0.11794437602627256,8.499232866039245,1.0986122886681098,4.449035931607061,2.7999423212376375,0.75,40.0,0.044444444444444446,0.07142857142857142,805.9047825479162
20,7.0,1.9665411133808728,2.836591668108979,72.72222222222223,71.0,8,7.4375,0,"{0: 2.0, 2: 2.0, 9: 1.0, 4: 2.0, 11: 4.0, 1: 4.0, 3: 2.0, 10: 1.0}",-1.8570247933884299,0.41869653315621663,4.06201920231798,"[2, -2, 3, -3, -2, 3, 2, 2, -1, -3, -2, 3, 2, -2, 3, -3, -2]",2.0,2.3529411764705883,-2.0,2.1836670779209113,"{-3.0: 0.05128205128205129, -2.0: 0.13675213675213677, -1.0: 0.042735042735042736, 2.0: 0.17094017094017094, 3.0: 0.5982905982905984}","['up', 'down', 'up', 'down', 'down', 'up', 'up', 'up', 'down', 'down', 'down', 'up', 'up', 'down', 'up', 'down', 'down']",3.888888888888889,4,"{'-3.00--2.00': 3, '-2.00--1.00': 5, '-1.00-0.00': 1, '0.00-1.00': 0, '1.00-2.00': 0, '2.00-3.00': 8}",0.0,0.0,4,0.29411764705882354,1.9605483926697653,0.19371019148675012,0.6349206349206349,-1,5.714285714285714,5.098748814709383,0.5555555555555556,daba,2.75,0.5,1.4591479170272448,18,5.0,3.6,"[0.5, 0.5, 0.5, 0.25, 0.25, -2.0, 0.5, 0.5, 0.5, 0.25, 0.25, -2.0, 0.5, 0.5, 0.5, 0.25, 0.25]","[1.0, 1.0, 0.5, 1.0, -8.0, -0.25, 1.0, 1.0, 0.5, 1.0, -8.0, -0.25, 1.0, 1.0, 0.5, 1.0]","[0, 0, -1, 0, -1, -1, 0, 0, -1, 0, -1, -1, 0, 0, -1, 0]",0.4213663888211694,1.074418604651163,0.10153519027617697,1,0,1.0,4.0,0.0,0.0,1.0,0.4117647058823529,0.058823529411764705,0.1111111111111111,0.0,0.5882352941176471,58.58165202355452,0.06244478560655031,0.3242424242424243,782.5579811830764,0.8012618562793264,0.3724439775910364,0.6017392001881589,0.5050168211694366,0.9645042935442699,0.1088480485032209,8.499232866039245,0.6931471805599453,4.160121412295745,2.901907518609622,0.740530303030303,33.89003673094582,0.037121212121212124,0.09375,810.8999411980742
21,8.0,2.076470176781195,2.974937501201927,72.72222222222223,71.0,9,7.071428571428571,0,"{0: 3.0, 2: 2.0, 9: 1.0, 4: 1.0, 11: 4.0, 1: 3.0, 3: 2.0, 10: 1.0, 5: 1.0}",-1.466351829988193,0.43161951382363417,3.8297084310253524,"[2, -2, 3, -3, -2, 3, 2, -2, 3, -3, -2, 3, 2, 2, -1, -3, -2]",2.0,2.3529411764705883,-2.0,2.1836670779209113,"{-3.0: 0.05128205128205129, -2.0: 0.13675213675213677, -1.0: 0.042735042735042736, 2.0: 0.17094017094017094, 3.0: 0.5982905982905984}","['up', 'down', 'up', 'down', 'down', 'up', 'up', 'down', 'up', 'down', 'down', 'up', 'up', 'up', 'down', 'down', 'down']",3.7777777777777777,4,"{'-3.00--2.00': 3, '-2.00--1.00': 5, '-1.00-0.00': 1, '0.00-1.00': 0, '1.00-2.00': 0, '2.00-3.00': 8}",0.0,0.0,4,0.29411764705882354,2.1350863565673404,0.2721604332910893,0.6349206349206349,-1,5.714285714285714,5.098748814709384,0.5555555555555556,dbaa,2.75,0.5,1.4591479170272448,18,5.0,3.6,"[0.5, 0.5, 0.5, 0.25, 0.25, -2.0, 0.5, 0.5, 0.5, 0.25, 0.25, -2.0, 0.5, 0.5, 0.5, 0.25, 0.25]","[1.0, 1.0, 0.5, 1.0, -8.0, -0.25, 1.0, 1.0, 0.5, 1.0, -8.0, -0.25, 1.0, 1.0, 0.5, 1.0]","[0, 0, -1, 0, -1, -1, 0, 0, -1, 0, -1, -1, 0, 0, -1, 0]",0.3265582890364093,1.2345762584254956,0.1452757680739236,11,0,1.0,4.0,0.0,0.0,1.0,0.4117647058823529,0.058823529411764705,0.1111111111111111,0.0,0.5882352941176471,65.90591506210326,0.07032024348200819,0.41666666666666663,500.8645235710748,0.773969241044914,0.26768207282913165,0.46643979575885947,0.38312594067304073,0.9654277475205377,0.11809831691297212,8.499232866039245,0.6931471805599453,4.31425731316485,2.818814508791724,0.725,35.0,0.03888888888888889,0.14583333333333331,690.7755278982138
22,7.0,1.7708197167232476,2.794653473544342,72.55555555555556,72.0,8,6.764705882352941,0,"{0: 4.0, 2: 2.0, 9: 1.0, 4: 1.0, 11: 3.0, 1: 4.0, 3: 2.0, 10: 1.0}",-1.8570247933884299,0.41869653315621663,4.06201920231798,"[2, -1, 2, -3, -2, 3, 2, -2, 3, -3, -2, 3, 2, -2, 3, -3, -2]",2.0,2.3529411764705883,-2.0,2.1836670779209113,"{-3.0: 0.05128205128205129, -2.0: 0.13675213675213677, -1.0: 0.042735042735042736, 2.0: 0.17094017094017094, 3.0: 0.5982905982905984}","['up', 'down', 'up', 'down', 'down', 'up', 'up', 'down', 'up', 'down', 'down', 'up', 'up', 'down', 'up', 'down', 'down']",3.1818181818181817,4,"{'-3.00--2.00': 3, '-2.00--1.00': 5, '-1.00-0.00': 1, '0.00-1.00': 0, '1.00-2.00': 0, '2.00-3.00': 8}",0.0,0.0,4,0.29411764705882354,1.7785066593915244,0.20783066980631712,0.6349206349206349,-1,5.0,5.0733023391547025,0.6363636363636364,dbba,2.75,0.5,1.4591479170272448,18,5.0,3.6,"[0.5, 0.5, 0.5, 0.25, 0.25, -2.0, 0.5, 0.5, 0.5, 0.25, 0.25, -2.0, 0.5, 0.5, 0.5, 0.25, 0.25]","[1.0, 1.0, 0.5, 1.0, -8.0, -0.25, 1.0, 1.0, 0.5, 1.0, -8.0, -0.25, 1.0, 1.0, 0.5, 1.0]","[0, 0, -1, 0, -1, -1, 0, 0, -1, 0, -1, -1, 0, 0, -1, 0]",0.2851868054465805,1.0939597315436242,0.11587510191524919,1,0,1.0,4.0,0.0,0.0,1.0,0.4117647058823529,0.058823529411764705,0.1111111111111111,0.0,0.5882352941176471,64.62185364341815,0.06897220426632192,0.3996031746031746,503.47813728202345,0.7748832342665047,0.2667629551820728,0.5728432964487873,0.4800651205161693,0.9748369932403782,0.13479662698412695,8.499232866039245,0.6931471805599453,4.321082526883612,2.936411840764573,0.825,25.0,0.02777777777777778,0.06349206349206349,1439.1156831212782
